,Start_Time,SPEED,Coolant Temp,Engine Load,Timing Advance,Short Trim B1,Long Trim B1,MAF,Throttle_pos_B,End_Time
6,1725087409.4893703,18.0 kilometer_per_hour,90 degree_Celsius,80.7843137254902 percent,21.5 degree,,,,25.098039215686274 percent,1725087409.7298257
7,1725087410.0300355,20.0 kilometer_per_hour,90 degree_Celsius,83.13725490196079 percent,22.0 degree,,,,26.666666666666668 percent,1725087410.2703247
8,1725087410.5703526,22.0 kilometer_per_hour,90 degree_Celsius,78.43137254901961 percent,20.0 degree,,,,27.058823529411764 percent,1725087410.8107562
9,1725087411.1109257,24.0 kilometer_per_hour,90 degree_Celsius,82.3529411764706 percent,18.0 degree,,,,28.235294117647058 percent,1725087411.3510613
10,1725087411.651296,26.0 kilometer_per_hour,90 degree_Celsius,84.31372549019608 percent,19.0 degree,,,,28.235294117647058 percent,1725087411.891133
11,1725087412.191881,28.0 kilometer_per_hour,90 degree_Celsius,84.70588235294117 percent,18.5 degree,,,,28.235294117647058 percent,1725087412.4321964
12,1725087412.7324014,30.0 kilometer_per_hour,90 degree_Celsius,79.6078431372549 percent,17.0 degree,,,,27.45098039215686 percent,1725087412.97277
13,1725087413.272899,32.0 kilometer_per_hour,90 degree_Celsius,76.47058823529412 percent,18.0 degree,,,,27.058823529411764 percent,1725087413.5132194
14,1725087413.8132377,34.0 kilometer_per_hour,90 degree_Celsius,76.07843137254902 percent,19.0 degree,,,,27.45098039215686 percent,1725087414.053568
15,1725087414.3535597,36.0 kilometer_per_hour,91 degree_Celsius,75.68627450980392 percent,20.0 degree,,,,27.45098039215686 percent,1725087414.5939808
16,1725087414.893595,38.0 kilometer_per_hour,91 degree_Celsius,73.33333333333333 percent,20.5 degree,,,,22.352941176470587 percent,1725087415.1346214
17,1725087415.4345946,39.0 kilometer_per_hour,91 degree_Celsius,30.980392156862745 percent,34.0 degree,,,,19.215686274509803 percent,1725087415.67507
18,1725087415.9749258,39.0 kilometer_per_hour,91 degree_Celsius,25.49019607843137 percent,32.5 degree,,,,18.03921568627451 percent,1725087416.2153566
19,1725087416.5153718,39.0 kilometer_per_hour,91 degree_Celsius,21.176470588235293 percent,21.0 degree,,,,18.431372549019606 percent,1725087416.7557616
20,1725087417.0556355,38.0 kilometer_per_hour,91 degree_Celsius,21.568627450980394 percent,39.0 degree,,,,20.0 percent,1725087417.2960837
21,1725087417.596194,38.0 kilometer_per_hour,92 degree_Celsius,26.274509803921568 percent,16.5 degree,,,,18.823529411764707 percent,1725087417.8364754
22,1725087418.1360602,38.0 kilometer_per_hour,92 degree_Celsius,23.92156862745098 percent,40.0 degree,,,,19.607843137254903 percent,1725087418.3769333
23,1725087418.6770117,38.0 kilometer_per_hour,92 degree_Celsius,27.84313725490196 percent,28.0 degree,,,,19.607843137254903 percent,1725087418.9171247
24,1725087419.2173793,38.0 kilometer_per_hour,92 degree_Celsius,26.274509803921568 percent,23.5 degree,,,,18.431372549019606 percent,1725087419.4577494
25,1725087419.757905,38.0 kilometer_per_hour,92 degree_Celsius,23.137254901960784 percent,17.0 degree,,,,18.03921568627451 percent,1725087419.9982076
26,1725087420.2981808,38.0 kilometer_per_hour,92 degree_Celsius,20.0 percent,5.5 degree,,,,17.254901960784313 percent,1725087420.538585
27,1725087420.838523,37.0 kilometer_per_hour,93 degree_Celsius,16.862745098039216 percent,5.5 degree,,,,16.862745098039216 percent,1725087421.0787284
28,1725087421.3788836,35.0 kilometer_per_hour,93 degree_Celsius,16.470588235294116 percent,5.0 degree,,,,16.470588235294116 percent,1725087421.6191418
29,1725087421.9191067,33.0 kilometer_per_hour,93 degree_Celsius,16.470588235294116 percent,5.0 degree,,,,16.07843137254902 percent,1725087422.1595006
30,1725087422.4595177,29.0 kilometer_per_hour,93 degree_Celsius,17.647058823529413 percent,2.5 degree,,,,15.686274509803921 percent,1725087422.6999695
31,1725087422.9999466,25.0 kilometer_per_hour,93 degree_Celsius,21.568627450980394 percent,5.0 degree,,,,15.294117647058824 percent,1725087423.240345
32,1725087423.5403416,20.0 kilometer_per_hour,93 degree_Celsius,25.098039215686274 percent,25.5 degree,,,,17.254901960784313 percent,1725087423.7807128
33,1725087424.0806084,17.0 kilometer_per_hour,93 degree_Celsius,37.64705882352941 percent,3.0 degree,,,,17.254901960784313 percent,1725087424.32102
34,1725087424.62098,16.0 kilometer_per_hour,93 degree_Celsius,39.21568627450981 percent,0.5 degree,,,,17.254901960784313 percent,1725087424.8612702
35,1725087425.1615186,16.0 kilometer_per_hour,93 degree_Celsius,39.6078431372549 percent,-0.5 degree,,,,17.254901960784313 percent,1725087425.4017203
36,1725087425.701898,15.0 kilometer_per_hour,93 degree_Celsius,40.3921568627451 percent,-1.5 degree,,,,16.470588235294116 percent,1725087425.9419732
