Timestamp,STATUS,FUEL_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_PRESSURE,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,THROTTLE_POS,O2_SENSORS,O2_B1S2,OBD_COMPLIANCE,RUN_TIME,PIDS_B,DISTANCE_W_MIL,EVAPORATIVE_PURGE,FUEL_LEVEL,WARMUPS_SINCE_DTC_CLEAR,DISTANCE_SINCE_DTC_CLEAR,BAROMETRIC_PRESSURE,O2_S1_WR_CURRENT,CATALYST_TEMP_B1S1,PIDS_C,STATUS_DRIVE_CYCLE,CONTROL_MODULE_VOLTAGE,ABSOLUTE_LOAD,COMMANDED_EQUIV_RATIO,RELATIVE_THROTTLE_POS,AMBIANT_AIR_TEMP,THROTTLE_POS_B,ACCELERATOR_POS_D,ACCELERATOR_POS_E,THROTTLE_ACTUATOR,FUEL_TYPE,LONG_O2_TRIM_B1,Unknown
1727078273.6587794,<obd.OBDResponse.Status object at 0x7f304b3d5b10>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",17.254901960784313,93,0.0,-3.125,33,1065.0,23.0,-4.5,48,13.333333333333334,"((), (False, False, False, False), (False, False, True, True))",0.02,India OBD II (IOBD II),55.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,0.1015625,461.3,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3f5850>,13.14,23.52941176470588,1.132404,2.7450980392156863,31,13.333333333333334,15.294117647058824,15.686274509803921,3.9215686274509802,Gasoline,0.0,
1727078276.5625973,<obd.OBDResponse.Status object at 0x7f304b3f7290>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",34.11764705882353,93,0.0,-3.90625,38,891.0,15.0,12.0,48,13.333333333333334,"((), (False, False, False, False), (False, False, True, True))",0.075,India OBD II (IOBD II),57.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.140625,457.90000000000003,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fc810>,13.14,26.274509803921568,0.934032,3.1372549019607843,31,13.72549019607843,15.294117647058824,15.686274509803921,3.9215686274509802,Gasoline,-0.78125,
1727078278.3325033,<obd.OBDResponse.Status object at 0x7f304b3f6b50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.372549019607842,94,1.5625,-3.90625,39,929.5,9.0,-2.5,48,13.333333333333334,"((), (False, False, False, False), (False, False, True, True))",0.105,India OBD II (IOBD II),59.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.2109375,455.20000000000005,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fe010>,13.14,26.666666666666668,0.900848,3.1372549019607843,31,13.72549019607843,15.294117647058824,15.686274509803921,3.9215686274509802,Gasoline,-0.78125,
1727078280.0843604,<obd.OBDResponse.Status object at 0x7f304b3fdf50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",30.58823529411765,94,3.125,-3.90625,39,936.0,5.0,-4.0,48,13.72549019607843,"((), (False, False, False, False), (False, False, True, True))",0.145,India OBD II (IOBD II),61.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.234375,452.1,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3ff310>,13.120000000000001,26.666666666666668,0.899384,3.9215686274509802,31,14.509803921568627,15.294117647058824,15.686274509803921,5.098039215686274,Gasoline,-0.78125,
1727078281.8538678,<obd.OBDResponse.Status object at 0x7f304b3ff0d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",32.94117647058823,94,3.90625,-3.125,43,990.5,2.0,8.0,49,20.784313725490197,"((), (False, False, False, False), (False, False, True, True))",0.685,India OBD II (IOBD II),63.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.1796875,448.1,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b4003d0>,13.08,67.05882352941177,0.988932,2.3529411764705883,31,14.901960784313726,15.686274509803921,16.07843137254902,10.980392156862745,Gasoline,-0.78125,
1727078283.6054814,<obd.OBDResponse.Status object at 0x7f304b3fce10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",85.88235294117646,94,-2.34375,-1.5625,104,1097.0,6.0,0.0,49,58.431372549019606,"((), (False, False, False, False), (False, False, True, True))",0.74,India OBD II (IOBD II),64.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.00390625,444.8,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fd650>,13.120000000000001,78.0392156862745,0.999424,12.941176470588236,31,23.92156862745098,26.666666666666668,26.274509803921568,14.509803921568627,Gasoline,-0.78125,
1727078285.3630297,<obd.OBDResponse.Status object at 0x7f304b3fce90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",40.78431372549019,94,1.5625,-1.5625,98,1681.0,13.0,12.0,48,25.098039215686274,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),66.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.015625,447.40000000000003,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fea10>,13.120000000000001,79.2156862745098,0.999424,56.86274509803921,31,69.80392156862744,36.86274509803921,36.86274509803921,78.82352941176471,Gasoline,-0.78125,
1727078287.1261303,<obd.OBDResponse.Status object at 0x7f304b400310>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",47.05882352941177,95,4.6875,-0.78125,105,2884.5,24.0,13.5,48,76.47058823529412,"((), (False, False, False, False), (False, False, True, True))",0.71,India OBD II (IOBD II),68.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.0078125,470.20000000000005,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3d7c50>,13.08,72.94117647058823,0.999424,70.19607843137256,31,81.56862745098039,36.470588235294116,36.470588235294116,91.76470588235294,Gasoline,-0.78125,
1727078288.890117,<obd.OBDResponse.Status object at 0x7f304b400bd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",5.882352941176471,95,-1.5625,-1.5625,31,3644.5,32.0,-2.5,48,16.470588235294116,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),70.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.12890625,496.1,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fedd0>,13.16,56.470588235294116,0.998448,23.92156862745098,31,43.13725490196079,35.294117647058826,36.86274509803921,82.3529411764706,Gasoline,-0.78125,
1727078290.6836812,<obd.OBDResponse.Status object at 0x7f304b400cd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",44.31372549019608,96,4.6875,-0.78125,106,2609.5,38.0,12.0,48,82.74509803921569,"((), (False, False, False, False), (False, False, True, True))",0.265,India OBD II (IOBD II),71.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.06640625,514.0,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3f5e50>,13.120000000000001,86.27450980392156,0.999424,73.33333333333333,31,85.09803921568627,39.6078431372549,40.0,97.6470588235294,Gasoline,-0.78125,
1727078292.4710143,<obd.OBDResponse.Status object at 0x7f304b400c50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",55.68627450980392,97,0.0,-0.78125,124,3211.0,46.0,9.0,48,87.84313725490196,"((), (False, False, False, False), (False, False, True, True))",0.695,India OBD II (IOBD II),73.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,0.015625,555.9,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3f7ed0>,13.08,119.6078431372549,0.999424,77.25490196078431,31,88.23529411764706,46.666666666666664,47.05882352941177,99.6078431372549,Gasoline,-0.78125,
1727078294.258438,<obd.OBDResponse.Status object at 0x7f304b401f10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",100.0,97,1.5625,-0.78125,213,4082.0,59.0,-1.0,48,87.84313725490196,"((), (False, False, False, False), (False, False, True, True))",0.715,India OBD II (IOBD II),75.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.17578125,657.3000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fd850>,12.96,158.4313725490196,0.909388,77.25490196078431,31,88.23529411764706,80.7843137254902,80.0,99.6078431372549,Gasoline,-0.78125,
1727078296.0458324,<obd.OBDResponse.Status object at 0x7f304b3fc3d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",100.0,99,-1.5625,-0.78125,213,5034.5,73.0,3.0,48,87.84313725490196,"((), (False, False, False, False), (False, False, True, True))",0.725,India OBD II (IOBD II),77.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.47265625,732.0,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3fec90>,13.120000000000001,50.588235294117645,1.9988175,7.450980392156863,31,18.03921568627451,15.294117647058824,15.294117647058824,9.019607843137255,Gasoline,0.0,
1727078297.833169,<obd.OBDResponse.Status object at 0x7f304b3fdcd0>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",19.215686274509803,101,0.0,-1.5625,81,3333.0,77.0,9.5,47,87.45098039215686,"((), (False, False, False, False), (False, False, True, True))",0.085,India OBD II (IOBD II),79.0,10000000000001111011000000010001,0.0,0.0,27.84313725490196,132.0,1111.0,100,-0.13671875,710.8000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b3ffd10>,13.02,136.078431372549,0.9952759999999999,77.25490196078431,31,88.23529411764706,51.372549019607845,51.76470588235294,99.6078431372549,Gasoline,-0.78125,
1727078309.7082984,<obd.OBDResponse.Status object at 0x7f3053881e50>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0.0,92,0.0,-2.34375,32,2780.0,98.0,-5.5,46,15.686274509803921,"((), (False, False, False, False), (False, False, True, True))",0.015,India OBD II (IOBD II),90.0,10000000000001111011000000010001,0.0,0.0,25.88235294117647,132.0,1111.0,100,1.28515625,746.8000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b401250>,14.5,18.03921568627451,1.9988175,3.9215686274509802,30,14.509803921568627,15.294117647058824,15.294117647058824,5.098039215686274,Gasoline,0.0,
1727078311.4778616,<obd.OBDResponse.Status object at 0x7f304b3fd790>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",0.0,93,0.0,-4.6875,30,1769.0,80.0,-9.0,47,11.372549019607844,"((), (False, False, False, False), (False, False, True, True))",0.02,India OBD II (IOBD II),92.0,10000000000001111011000000010001,0.0,0.0,25.88235294117647,132.0,1111.0,100,1.27734375,738.6,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b402910>,14.540000000000001,17.254901960784313,1.9988175,0.7843137254901961,30,11.372549019607844,15.294117647058824,15.294117647058824,0.7843137254901961,Gasoline,0.0,
1727078313.2531023,<obd.OBDResponse.Status object at 0x7f304b3fec10>,"('Open loop due to engine load OR fuel cut due to deceleration', '')",18.03921568627451,94,0.0,-3.125,30,1020.0,62.0,17.0,47,13.333333333333334,"((), (False, False, False, False), (False, False, True, True))",0.025,India OBD II (IOBD II),94.0,10000000000001111011000000010001,0.0,0.0,25.88235294117647,132.0,1111.0,100,-0.171875,731.5,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b402a90>,13.200000000000001,18.03921568627451,1.0389519999999999,2.3529411764705883,30,13.333333333333334,15.294117647058824,15.294117647058824,2.7450980392156863,Gasoline,-0.78125,
1727078315.0223897,<obd.OBDResponse.Status object at 0x7f304b3fd250>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.549019607843137,95,-10.15625,-3.125,24,1238.5,45.0,3.0,48,12.941176470588236,"((), (False, False, False, False), (False, False, True, True))",0.08,India OBD II (IOBD II),96.0,10000000000001111011000000010001,0.0,0.7843137254901961,25.88235294117647,132.0,1111.0,100,-0.3125,724.4000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b403050>,13.16,21.176470588235293,0.900848,2.7450980392156863,30,13.333333333333334,15.294117647058824,15.294117647058824,3.1372549019607843,Gasoline,-0.78125,
1727078316.8032463,<obd.OBDResponse.Status object at 0x7f304b3d5b10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",8.627450980392156,95,-3.125,-3.125,25,1254.0,36.0,-7.0,48,12.549019607843137,"((), (False, False, False, False), (False, False, True, True))",0.1,India OBD II (IOBD II),97.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.26171875,718.1,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b400790>,13.200000000000001,18.03921568627451,0.899384,3.9215686274509802,30,13.72549019607843,15.294117647058824,15.294117647058824,3.1372549019607843,Gasoline,-0.78125,
1727078318.57286,<obd.OBDResponse.Status object at 0x7f304b3d73d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",27.84313725490196,96,-3.125,-3.90625,34,1081.0,28.0,-4.0,48,12.549019607843137,"((), (False, False, False, False), (False, False, True, True))",0.12,India OBD II (IOBD II),99.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.19921875,711.4000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b402b50>,13.18,16.862745098039216,0.899384,2.3529411764705883,30,12.941176470588236,15.294117647058824,15.294117647058824,2.7450980392156863,Gasoline,-0.78125,
1727078320.3300905,<obd.OBDResponse.Status object at 0x7f304b3ffd50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",12.156862745098039,97,-0.78125,-4.6875,26,1090.0,24.0,-3.0,48,12.549019607843137,"((), (False, False, False, False), (False, False, True, True))",0.13,India OBD II (IOBD II),101.0,10000000000001111011000000010001,0.0,0.7843137254901961,27.84313725490196,132.0,1111.0,100,-0.22265625,705.9000000000001,11111110110100001000010000000001,<obd.OBDResponse.Status object at 0x7f304b401cd0>,13.200000000000001,16.07843137254902,0.899384,1.9607843137254901,30,12.549019607843137,15.294117647058824,15.294117647058824,2.3529411764705883,Gasoline,-0.78125,
