Timestamp,STATUS,FUEL_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_PRESSURE,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,THROTTLE_POS,O2_SENSORS,O2_B1S1,OBD_COMPLIANCE,RUN_TIME,PIDS_B,DISTANCE_W_MIL,EVAPORATIVE_PURGE,WARMUPS_SINCE_DTC_CLEAR,DISTANCE_SINCE_DTC_CLEAR,BAROMETRIC_PRESSURE,PIDS_C,CONTROL_MODULE_VOLTAGE,ABSOLUTE_LOAD,RELATIVE_THROTTLE_POS
1726904110.318343,<obd.OBDResponse.Status object at 0x7fd48e980fd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",24.313725490196077,89,0.78125,-0.78125,31,1041.0,0.0,9.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.815,EOBD (Europe),648.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.891,15.294117647058822,0.0
1726904111.5069742,<obd.OBDResponse.Status object at 0x7fd48e983150>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.88235294117647,89,-1.5625,-0.78125,33,1010.0,0.0,7.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.78,EOBD (Europe),650.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.715,16.07843137254902,0.0
1726904112.701183,<obd.OBDResponse.Status object at 0x7fd48e9834d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",28.235294117647058,89,-4.6875,-3.90625,36,872.25,0.0,9.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.085,EOBD (Europe),651.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.773,19.215686274509803,0.0
1726904113.8896325,<obd.OBDResponse.Status object at 0x7fd48e981990>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",34.11764705882353,89,-1.5625,-3.90625,42,746.75,0.0,9.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),652.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.871,22.352941176470587,0.0
1726904115.0777245,<obd.OBDResponse.Status object at 0x7fd48e982c50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",38.431372549019606,89,-0.78125,-3.90625,47,745.5,2.0,7.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.795,EOBD (Europe),653.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.832,22.745098039215687,0.0
1726904116.2660313,<obd.OBDResponse.Status object at 0x7fd48e981f90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",39.21568627450981,89,-3.125,-3.90625,49,713.5,3.0,7.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.675,EOBD (Europe),654.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.066,24.313725490196077,0.0
1726904117.4543004,<obd.OBDResponse.Status object at 0x7fd48e983f50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",48.627450980392155,89,-3.125,-1.5625,55,899.0,2.0,1.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.085,EOBD (Europe),655.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.16,19.215686274509803,0.0
1726904118.6485724,<obd.OBDResponse.Status object at 0x7fd48e983610>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",29.41176470588235,89,-0.78125,-0.78125,37,988.25,0.0,2.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.755,EOBD (Europe),657.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.555,16.07843137254902,0.0
1726904119.8428128,<obd.OBDResponse.Status object at 0x7fd48e981ed0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.666666666666668,89,-2.34375,-0.78125,34,953.75,0.0,6.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.765,EOBD (Europe),658.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.75,15.686274509803921,0.0
1726904121.0312977,<obd.OBDResponse.Status object at 0x7fd48e980a90>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",26.666666666666668,89,-4.6875,-3.90625,35,930.0,0.0,7.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.095,EOBD (Europe),659.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.852,16.862745098039216,0.0
1726904122.2254045,<obd.OBDResponse.Status object at 0x7fd48e981790>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",29.41176470588235,89,-2.34375,-3.90625,40,804.75,0.0,9.0,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.07,EOBD (Europe),660.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.812,27.058823529411764,0.0
1726904123.419565,<obd.OBDResponse.Status object at 0x7fd48e983990>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",45.88235294117647,89,0.0,-3.90625,54,984.5,0.0,1.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),662.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.945,24.313725490196077,0.0
1726904124.6139123,<obd.OBDResponse.Status object at 0x7fd48e982bd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",40.78431372549019,89,3.125,-3.90625,47,962.25,1.0,4.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.74,EOBD (Europe),663.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.789,24.313725490196077,0.0
1726904125.8082464,<obd.OBDResponse.Status object at 0x7fd48eb3e990>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",41.96078431372549,89,0.78125,-3.90625,51,896.25,3.0,7.5,39,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),665.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.949,25.88235294117647,0.0
1726904127.0025246,<obd.OBDResponse.Status object at 0x7fd48e983290>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",43.13725490196079,89,3.90625,-3.90625,51,1137.0,0.0,5.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.81,EOBD (Europe),666.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,14.023,12.549019607843137,0.0
1726904128.1907234,<obd.OBDResponse.Status object at 0x7fd48e9807d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",17.254901960784313,89,1.5625,0.0,26,1257.75,0.0,9.5,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),667.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.773,13.72549019607843,0.0
1726904129.385012,<obd.OBDResponse.Status object at 0x7fd48e982550>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",25.098039215686274,89,2.34375,0.0,33,995.5,0.0,9.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.85,EOBD (Europe),668.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.695,16.470588235294116,0.0
1726904130.5733023,<obd.OBDResponse.Status object at 0x7fd48e980790>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",31.764705882352942,89,-0.78125,-3.90625,43,661.25,0.0,9.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.795,EOBD (Europe),669.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.539,25.49019607843137,0.0
1726904131.7674859,<obd.OBDResponse.Status object at 0x7fd48e96dbd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",43.13725490196079,89,-3.125,-3.90625,49,723.75,0.0,5.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.81,EOBD (Europe),670.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.637,24.705882352941178,0.0
1726904132.9679084,<obd.OBDResponse.Status object at 0x7fd48e9c4190>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",42.745098039215684,89,-3.90625,-3.90625,53,697.0,0.0,7.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),672.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,12.598,26.274509803921568,0.0
1726904134.1621313,<obd.OBDResponse.Status object at 0x7fd48eb785d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",44.31372549019608,89,-1.5625,-3.90625,54,745.5,1.0,4.0,40,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.12,EOBD (Europe),673.0,10000000000001011010000000000001,0.0,0.0,10.0,205.0,100,01101000000000000000000000000000,13.359,26.666666666666668,0.0
