Timestamp,STATUS,FUEL_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,INTAKE_PRESSURE,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,THROTTLE_POS,O2_SENSORS,O2_B1S1,OBD_COMPLIANCE,RUN_TIME,PIDS_B,DISTANCE_W_MIL,EVAPORATIVE_PURGE,WARMUPS_SINCE_DTC_CLEAR,DISTANCE_SINCE_DTC_CLEAR,BAROMETRIC_PRESSURE,PIDS_C,CONTROL_MODULE_VOLTAGE,ABSOLUTE_LOAD,RELATIVE_THROTTLE_POS
1726903925.3718176,<obd.OBDResponse.Status object at 0x7fda01f9cd50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",29.019607843137255,89,-7.8125,0.78125,38,1211.25,37.0,24.5,38,19.607843137254903,"((), (False, False, False, False), (False, False, False, True))",0.21,EOBD (Europe),464.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.18,19.607843137254903,3.9215686274509802
1726903926.5723484,<obd.OBDResponse.Status object at 0x7fda01f9dcd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",36.86274509803921,89,-5.46875,0.78125,48,1222.75,37.0,20.0,38,21.96078431372549,"((), (False, False, False, False), (False, False, False, True))",0.07,EOBD (Europe),465.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.18,27.84313725490196,6.2745098039215685
1726903927.7663689,<obd.OBDResponse.Status object at 0x7fda01f9dd10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",50.19607843137255,89,2.34375,0.78125,63,1224.25,38.0,13.5,38,23.529411764705884,"((), (False, False, False, False), (False, False, False, True))",0.335,EOBD (Europe),466.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.199,38.431372549019606,9.019607843137255
1726903928.9546661,<obd.OBDResponse.Status object at 0x7fda01f9cf10>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",70.19607843137256,89,-1.5625,0.78125,79,1258.75,38.0,1.0,38,25.88235294117647,"((), (False, False, False, False), (False, False, False, True))",0.455,EOBD (Europe),467.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,14.199,42.745098039215684,9.411764705882353
1726903930.1489794,<obd.OBDResponse.Status object at 0x7fda01f9f290>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",50.19607843137255,88,-2.34375,0.78125,47,1294.5,40.0,22.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.885,EOBD (Europe),469.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.75,13.333333333333334,0.0
1726903931.3434267,<obd.OBDResponse.Status object at 0x7fda01f9ce50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.0,88,-7.8125,0.78125,28,1290.5,39.0,10.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.215,EOBD (Europe),470.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.594,11.76470588235294,0.0
1726903932.5374494,<obd.OBDResponse.Status object at 0x7fda01f9e850>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",19.607843137254903,88,-1.5625,0.78125,28,1254.25,38.0,10.0,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.805,EOBD (Europe),471.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.594,12.156862745098039,0.0
1726903933.7319326,<obd.OBDResponse.Status object at 0x7fda01f90d50>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.0,88,-2.34375,0.78125,29,1237.25,38.0,9.5,38,16.862745098039216,"((), (False, False, False, False), (False, False, False, True))",0.105,EOBD (Europe),472.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.633000000000001,12.549019607843137,0.39215686274509803
1726903934.9262152,<obd.OBDResponse.Status object at 0x7fda01f90bd0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",21.176470588235293,88,-7.03125,0.78125,29,1212.25,37.0,9.5,38,16.862745098039216,"((), (False, False, False, False), (False, False, False, True))",0.09,EOBD (Europe),473.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.77,12.549019607843137,0.0
1726903936.120562,<obd.OBDResponse.Status object at 0x7fda01f91550>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",20.784313725490197,88,-4.6875,0.0,29,1184.75,37.0,8.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.14,EOBD (Europe),474.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.223,12.549019607843137,0.0
1726903937.3150814,<obd.OBDResponse.Status object at 0x7fda01f901d0>,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",21.568627450980394,88,-3.125,0.0,29,1168.0,35.0,8.5,38,16.470588235294116,"((), (False, False, False, False), (False, False, False, True))",0.11,EOBD (Europe),476.0,10000000000001011010000000000001,0.0,0.0,10.0,204.0,99,01101000000000000000000000000000,13.145,13.72549019607843,0.0
